CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,Unnamed: 11
229332,HY63NE 8005,"Arvio: The Swarf, Els Ness, Sanday, Orkney, North Sea",Brig (20th Century),367500.0,1037000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 675 370,http://canmore.org.uk/site/229332,
229337,HY36SW 8001,Sigrid: Atlantic,Barque (20th Century),330100.0,1060100.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 301 601,http://canmore.org.uk/site/229337,
229341,HY42NE 8002,"Excelsior: Point Of The Graand, Egilsay, Gairsay Sound","Obstruction (20th Century), Steam Trawler (20th Century)",347555.0,1026434.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 47555 26434,http://canmore.org.uk/site/229341,
229343,HY63NE 8006,"Alice And Ada: Holm Of Elsness, Sanday, Orkney, North Sea",Ketch (20th Century),366300.0,1037300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 663 373,http://canmore.org.uk/site/229343,
229345,HY75NE 8036,"Inclita: Sanday, Orkney, North Sea",Barque (20th Century),378980.0,1055560.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 7898 5556,http://canmore.org.uk/site/229345,
229349,HY62NE 8004,"Evangeline: Mill Bay, Stronsay, North Sea",Lugger (20th Century),366000.0,1026000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 66 26,http://canmore.org.uk/site/229349,
229351,HY10SE 8003,"Courser: The Sow, Hoy, Atlantic",Steam Trawler (20th Century),318100.0,1002200.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 181 022,http://canmore.org.uk/site/229351,
229353,HY20NW 8027,"Sonnet: Breckness, Orkney, Atlantic",Steam Trawler (20th Century),322500.0,1009300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 225 093,http://canmore.org.uk/site/229353,
229354,HY75NE 8013,"Swallow: Seal Skerry, North Ronaldsay, North Sea",Steam Trawler (20th Century),378100.0,1056800.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 781 568,http://canmore.org.uk/site/229354,
229358,HY45SE 8006,"City Of Lincoln: Newbigging Bay, Papa Westray, Orkney",Steam Trawler (20th Century),349000.0,1053000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 49 53,http://canmore.org.uk/site/229358,
229362,HY21NW 8024,"Sunbeam: Sanday, Orkney, North Sea",Steam Trawler (20th Century),321000.0,1015000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 21 15,http://canmore.org.uk/site/229362,
229363,HY54SE 8005,"Redcap: Red Head, Eday, The North Sound",Steam Trawler (20th Century),357000.0,1040700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 570 407,http://canmore.org.uk/site/229363,
229365,HY45SE 8007,"Badger: Bow Skerry Rock, Westray, Atlantic",Steam Trawler (20th Century),346100.0,1053300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 461 533,http://canmore.org.uk/site/229365,
229368,HY53NE 8004,"Cock Of The North: Lashy Sound, Orkney",Smack (20th Century),359000.0,1038000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 59 38,http://canmore.org.uk/site/229368,
229370,HY62NE 8005,"Fear Not: Papa Stronsay, Orkney, North Sea",Lugger (20th Century),366000.0,1029000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 66 29,http://canmore.org.uk/site/229370,
229373,ND38NW 8009,"Elizabeth: Cantick Head, South Walls, Pentland Firth",Sloop (20th Century),334700.0,989700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 347 897,http://canmore.org.uk/site/229373,
229377,HY42NE 8003,"Unknown: Rousay Sound, Orkney",Lugger (20th Century),345000.0,1028000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 45 28,http://canmore.org.uk/site/229377,
229385,ND49SE 8014,"Radiant: South Ronaldsay, North Sea",Lugger (20th Century),348000.0,990000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 48 90,http://canmore.org.uk/site/229385,
229388,HY21NW 8011,"Celtic: Verron, Bay Of Skaill, Orkney, Atlantic",Schooner (20th Century),322900.0,1019700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 229 197,http://canmore.org.uk/site/229388,
229389,HY20NE 8018,"Snowdrop: Skerries Of Clestrain, Clestrain Sound, Scapa Flow, Orkney",Ketch (20th Century),328700.0,1007000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 287 070,http://canmore.org.uk/site/229389,
229390,HY20SE 8006,"Betsy: Hoy Sound, Orkney",Yawl (20th Century),328000.0,1003000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 28 03,http://canmore.org.uk/site/229390,
229392,HY20NW 8029,"Shakespeare: Braga, Atlantic",Steam Trawler (20th Century),321900.0,1009000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 219 090,http://canmore.org.uk/site/229392,
229398,ND58NW 8002,Unknown: North Sea,Yawl (20th Century),351800.0,985500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 518 855,http://canmore.org.uk/site/229398,
229402,HY74SE 8012,"Oskar: Start Point, Sanday, Orkney, North Sea",Barque (20th Century),376000.0,1044000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 76 44,http://canmore.org.uk/site/229402,
229405,ND39SE 8018,"Unknown: Flotta, Scapa Flow, Orkney",Lugger (20th Century),337000.0,994000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 37 94,http://canmore.org.uk/site/229405,
229409,HY54SE 8006,"Merlin: Red Head, Eday, The North Sound",Steam Trawler (20th Century),357000.0,1040700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 570 407,http://canmore.org.uk/site/229409,
229412,HY41SE 8005,"Ocean Racer: Bay Of Kirkwall, Wide Firth, Orkney","Obstruction (20th Century), Smack (20th Century)",346094.0,1014184.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 46094 14184,http://canmore.org.uk/site/229412,
229414,HY55SW 8004,"Knowsie: Bay Of Burland, Papa Westray, The North Sound",Steam Trawler (20th Century),350200.0,1050300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 502 503,http://canmore.org.uk/site/229414,
229418,HY75SE 8017,"Helios: South Bay, North Ronaldsay, North Ronaldsay Firth",Smack (20th Century),375500.0,1052300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 755 523,http://canmore.org.uk/site/229418,
229457,HY71SW 8008,Malta Ii: North Sea,Steam Trawler (20th Century),371406.0,1010176.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 71406 10176,http://canmore.org.uk/site/229457,
229460,HY75NE 8014,"Alice Dodds: Seal Skerry, North Ronaldsay, North Sea",Steam Trawler (20th Century),378100.0,1056800.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 781 568,http://canmore.org.uk/site/229460,
229463,ND39SW 8021,"Barbara: Flotta, Scapa Flow, Orkney",Schooner (20th Century),334000.0,993000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 34 93,http://canmore.org.uk/site/229463,
229487,ND48NE 8008,"Adele: South Ronaldsay, North Sea",Barque (20th Century),347000.0,987400.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 470 874,http://canmore.org.uk/site/229487,
229494,ND49NW 8001,"Eve Potter: Hunda, Scapa Flow, Orkney",Smack (20th Century),343000.0,996000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 43 96,http://canmore.org.uk/site/229494,
229495,HY75NE 8015,"Saint Nicholas: Seal Skerry, North Ronaldsay, North Sea",Steam Trawler (20th Century),378100.0,1056800.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 781 568,http://canmore.org.uk/site/229495,
229499,HY55SW 8005,"Tyra: Weelie's Taing, Papa Westray, The North Sound",Schooner (20th Century),350500.0,1053400.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 505 534,http://canmore.org.uk/site/229499,
229504,HY41NE 8005,"Rota: Strombery, Shapinsay, Wide Firth",Schooner (20th Century),346500.0,1016300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 465 163,http://canmore.org.uk/site/229504,
229510,HY75NE 8016,"Skotfos: Seal Skerry, North Ronaldsay, North Sea",Steamship (20th Century),378100.0,1056800.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 781 568,http://canmore.org.uk/site/229510,
229804,HX62SW 8003,"Llama: Sule Skerry, Atlantic",Steamship (20th Century),262100.0,1024500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX 621 245,http://canmore.org.uk/site/229804,
229807,HY62NE 8018,"Marco Polo: Jack's Reef, Huip, Stronsay, Orkney",Barque (20th Century),365114.0,1029778.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 65114 29778,http://canmore.org.uk/site/229807,
229808,HY62SE 8008,"Active: Stronsay, Orkney, North Sea",Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/229808,
229809,HY64SE 8014,"Responso: Sanday, Orkney, North Sea",Requisitioned Steam Trawler (20th Century),366000.0,1040000.0,ORKNEY ISLANDS,ORKNEY,LADY,HY 66 40,http://canmore.org.uk/site/229809,
229810,HY45SE 8008,"Birka: Bow Head, Westray, Atlantic",Steamship (20th Century),346900.0,1052900.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 469 529,http://canmore.org.uk/site/229810,
229811,HY53SW 8002,"Catherine: Fersness Bay, Eday, Westray Firth",Smack (20th Century),354000.0,1034000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 54 34,http://canmore.org.uk/site/229811,
229812,HY12SE 8001,Laurel Crown: Atlantic,Requisitioned Steam Drifter (20th Century),315700.0,1023300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 157 233,http://canmore.org.uk/site/229812,
229813,HY71SW 8002,Neath Castle: North Sea,Requisitioned Steam Trawler (20th Century),371000.0,1012000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 71 12,http://canmore.org.uk/site/229813,
229821,HX21NE 8001,Cedsric: Atlantic,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX  ,http://canmore.org.uk/site/229821,
229823,HY61NE 8004,"Southesk: Auskerry, North Sea",Steam Drifter (19th Century),367000.0,1016000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 67 16,http://canmore.org.uk/site/229823,
230005,HX86NE 8001,Barring: Atlantic,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX  ,http://canmore.org.uk/site/230005,
230008,HY82NW 8002,Finland: North Sea,Steamship (20th Century),381712.0,1025802.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 81712 25802,http://canmore.org.uk/site/230008,
230020,HX93NE 8001,Svanfos: Atlantic,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX  ,http://canmore.org.uk/site/230020,
230051,HY22SW 8002,"Ben Nanur: Sandwick, Atlantic",Steam Trawler (20th Century),322000.0,1023000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 22 23,http://canmore.org.uk/site/230051,
230057,HY20NE 8019,"Crupier: Stromness, Scapa Flow, Orkney",Steam Trawler (20th Century),325000.0,1009000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 25 09,http://canmore.org.uk/site/230057,
230059,HY22NW 8003,"Keith Hall: Skipi Geo, Birsay, Orkney, Atlantic",Steam Trawler (20th Century),324700.0,1028500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 247 285,http://canmore.org.uk/site/230059,
230062,HY22NW 8004,"Freesia: Skipi Geo, Birsay, Orkney, Atlantic",Steam Trawler (20th Century),324700.0,1028500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 247 285,http://canmore.org.uk/site/230062,
230088,HY22NW 8005,"Hessonite: Brough Of Birsay, Orkney, Atlantic",Steam Trawler (20th Century),323400.0,1028500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 234 285,http://canmore.org.uk/site/230088,
230089,HY10SE 8004,"Amethyst: Kame Of Hoy, Hoy, Orkney, Atlantic",Steam Trawler (20th Century),319700.0,1004900.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 197 049,http://canmore.org.uk/site/230089,
230099,ND58SW 8002,Scapa: North Sea,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND  ,http://canmore.org.uk/site/230099,
230105,ND78SW 8002,Southern Queen: North Sea,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND  ,http://canmore.org.uk/site/230105,
230109,HY10SE 8009,"Lord Devonport: Hoy Head, Hoy, Atlantic",Steam Trawler (20th Century),318000.0,1001000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 18 01,http://canmore.org.uk/site/230109,
230124,HY22NW 8006,"Borg: Birsay Bay, Orkney, Atlantic",Steamship (20th Century),323500.0,1027100.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 235 271,http://canmore.org.uk/site/230124,
230134,HY63NW 8006,"Avondow: Grunavi Head, Sanday, Orkney, North Sea",Steam Trawler (20th Century),362600.0,1039600.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 626 396,http://canmore.org.uk/site/230134,
230161,ND39NW 8090,"Dewey Eve: Gutter Sound, Scapa Flow, Orkney",Requisitioned Steam Drifter (20th Century),331048.0,996008.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 31048 96008,http://canmore.org.uk/site/230161,
230172,HY30SW 8028,Alberic: Pentland Firth,Requisitioned Steam Trawler (20th Century),332000.0,1000000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 32 00,http://canmore.org.uk/site/230172,
230177,ND49NE 8027,"Token: Skerry Sound, Scapa Flow, Orkney",Requisitioned Steam Drifter (20th Century),348000.0,999000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 48 99,http://canmore.org.uk/site/230177,
230180,HY66NE 8002,Feddy: North Sea,Steamship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/230180,
230184,HY30SW 8029,"Catherine: Scapa Flow, Orkney",Requisitioned Steam Drifter (20th Century),332000.0,1000000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 32 00,http://canmore.org.uk/site/230184,
230185,HY40SE 8012,"Ruby: Lamb Holm, Scapa Flow, Orkney",Motor Fishing Vessel (20th Century),348500.0,1000300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 485 003,http://canmore.org.uk/site/230185,
230186,ND39SE 8019,"Legend: Flotta, Scapa Flow, Orkney",Requisitioned Motor Fishing Vessel (20th Century),337000.0,994000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 37 94,http://canmore.org.uk/site/230186,
230187,HY60SW 8003,"Navena: Kames Geo, Copinsay, North Sea",Steam Trawler (20th Century),361500.0,1001700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 615 017,http://canmore.org.uk/site/230187,
230205,ND38SE 8018,"St Clair: The Tails Of The Tarf, Swona, Pentland Firth","Steam Trawler (20th Century), Trawler (20th Century)",338110.0,983910.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 3811 8391,http://canmore.org.uk/site/230205,
230206,HY53NE 8005,"Eyfirdingur: Lashy Skerries, Lashy Sound, Orkney","Auxiliary Lugger (20th Century), Lugger (20th Century)",359791.0,1038752.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 59791 38752,http://canmore.org.uk/site/230206,
230213,HY82SE 8001,Thor: North Sea,Steam Trawler (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/230213,
230219,HY31SW 8071,Henry: Orkney,Steam Trawler (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/230219,
230226,HY10SE 8005,"Doonie Braes: Old Man Of Hoy, Hoy, Atlantic",Steam Trawler (20th Century),317500.0,1000800.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 175 008,http://canmore.org.uk/site/230226,
230233,ND29NW 8004,"Strathcoe: Geo Of The Lame, Hoy, Atlantic",Motor Trawler (20th Century),320700.0,997100.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 207 971,http://canmore.org.uk/site/230233,
230236,HY50SE 8005,"Prince De Liege: Corn Holm, Copinsay, North Sea",Steam Trawler (20th Century),359700.0,1001700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 597 017,http://canmore.org.uk/site/230236,
230241,HY81NW 8002,Blue Crusader: North Sea,Steam Trawler (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/230241,
230338,HX71SW 8001,H I Kroyer: Atlantic,Motor Ship (20th Century),273600.0,1011600.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX 736 116,http://canmore.org.uk/site/230338,
230356,HX62SW 8004,"Manina: Sule Skerry, Atlantic",Motor Ship (20th Century),262100.0,1024500.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HX 621 245,http://canmore.org.uk/site/230356,
230364,ND29SW 8009,"Lans: Tor Ness, Hoy, Pentland Firth",Trawler (20th Century),323728.0,990608.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND 23728 90608,http://canmore.org.uk/site/230364,
230372,HZ71NE 8001,Grampian Glen: North Sea,Motor Trawler (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HZ  ,http://canmore.org.uk/site/230372,
230374,ND78SW 8003,Calf Sound: North Sea,Motor Ship (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,ND  ,http://canmore.org.uk/site/230374,
242595,HY43SW 8004,"Ann: Rousay, Orkney",Craft (19th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/242595,
242626,HY21NW 8012,"Eos: Bay Of Skaill, Orkney, Atlantic",Brig (19th Century),323200.0,1019300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 232 193,http://canmore.org.uk/site/242626,
242886,HZ23SW 8001,Barney: North Sea,Craft (20th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HZ  ,http://canmore.org.uk/site/242886,
255611,HY62NW 8012,"Nostra Senora Del Carmen: Linga Sound, Stronsay Firth, Orkney",Schooner (19th Century),362000.0,1028000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 62 28,http://canmore.org.uk/site/255611,
258723,HY50SE 8008,"Alfred And Emma: Dingieshowe Bay, Deerness, Orkney, North Sea",Schooner (19th Century),355000.0,1003300.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 550 033,http://canmore.org.uk/site/258723,
269359,HY74SE 8019,"Irene: Lopness, Sanday, Orkney, North Sea",Brig (19th Century),375900.0,1043700.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 759 437,http://canmore.org.uk/site/269359,
269697,HY83SE 8001,Shetland: North Sea,Trawler (20th Century),388000.0,1031000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 88 31,http://canmore.org.uk/site/269697,
270177,HY55SW 8006,"Oceanus: Holm Of Papa, The North Sound",Brig (19th Century),350810.0,1052110.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 5081 5211,http://canmore.org.uk/site/270177,
270388,HY31SW 8085,Unknown: Orkney,Brig (19th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/270388,
270389,HY31SW 8086,Unknown: Orkney,Galliot (19th Century),,,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY  ,http://canmore.org.uk/site/270389,
272525,HY20NW 8037,"Hannah: Breck Ness, Orkney, Atlantic",Craft (19th Century),322000.0,1008000.0,ORKNEY ISLANDS,NOT APPLICABLE,MARITIME - ORKNEY,HY 22 08,http://canmore.org.uk/site/272525,
120199,NT17NW 8020,"Abertay: Inch Garvie, Firth Of Forth",Steamship (19th Century),313500.0,679500.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 135 795,http://canmore.org.uk/site/120199,
102097,NT38SW 8005,"Deerhound: Little Herwit Rock, Inchkeith, Firth Of Forth",Steam Trawler (19th Century),330797.0,681245.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 30797 81245,http://canmore.org.uk/site/102097,
102098,NT38SW 8006,"Runswick [possibly]: Craigmore Rocks, Firth Of Forth","Obstruction (Period Unassigned), Steamship (19th Century)",332792.0,681460.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 32792 81460,http://canmore.org.uk/site/102098,
102149,NT27NE 8003,"Hms Ivanhoe: Black Rocks, Firth Of Forth",Requisitioned Trawler (20th Century),327230.0,678240.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 2723 7824,http://canmore.org.uk/site/102149,
102152,NT27NE 8001,"Hms Bayonet: Leith Roads, Firth Of Forth","Boom Defence Vessel (20th Century), Craft (20th Century)",327345.0,678859.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 27345 78859,http://canmore.org.uk/site/102152,
120171,NT38SW 8001,"Hmfpv Switha: Herwit Rock, Firth Of Forth",Patrol Boat (20th Century),330780.0,681300.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 3078 8130,http://canmore.org.uk/site/120171,
120176,NT38SW 8002,"Vigilant: Briggs Reef, Inchkeith, Firth Of Forth",Brig (20th Century),330090.0,681440.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 3009 8144,http://canmore.org.uk/site/120176,
120179,NT38SW 8003,Ben Gulvain: Firth Of Forth,Requisitioned Trawler (20th Century),332480.0,681460.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 3248 8146,http://canmore.org.uk/site/120179,
120204,NT17NW 8006,"Turo: Inch Garvie, Forth Of Firth",Schooner (20th Century),313600.0,679500.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 136 795,http://canmore.org.uk/site/120204,
120212,NT17NW 8033,Tyr: Firth Of Forth,Schooner (20th Century),312000.0,679000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 12 79,http://canmore.org.uk/site/120212,
195688,NT27NE 8004,"Katharine And Elizabeth: Leith, Firth Of Forth",Craft (18th Century),327000.0,676000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 27 76,http://canmore.org.uk/site/195688,
195690,NT27NE 8005,"Edingburgh: Leith, Firth Of Forth",Craft (18th Century),327000.0,676000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 27 76,http://canmore.org.uk/site/195690,
195827,NT27NE 8006,"Rose: Black Rocks, Leith Docks, Firth Of Forth",Sloop (18th Century),327500.0,678500.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 275 785,http://canmore.org.uk/site/195827,
195868,NT27NE 8007,"Baltic Trader: Leith, Firth Of Forth",Craft (18th Century),327000.0,678000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 27 78,http://canmore.org.uk/site/195868,
195876,NT27NE 8008,"Free Trader: Leith, Firth Of Forth",Craft (18th Century),,,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT  ,http://canmore.org.uk/site/195876,
195879,NT27NE 8009,"Elizabeth: Leith, Firth Of Forth",Craft (18th Century),327000.0,676000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 27 76,http://canmore.org.uk/site/195879,
195916,NT27NE 8010,"Temple: Leith, Firth Of Forth",Craft (18th Century),325000.0,677000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 25 77,http://canmore.org.uk/site/195916,
195922,NT27NE 8011,"Beginning: Newhaven, Leith, Firth Of Forth",Brigantine (18th Century),325000.0,676000.0,"EDINBURGH, CITY OF",NOT APPLICABLE,"MARITIME - EDINBURGH, CITY OF",NT 25 76,http://canmore.org.uk/site/195922,
